ID;case;format;generator matrix;class group;gd matrix;relations;relation degree;anticanonical class;degree;gorenstein index;fano index;dimension;picard rank;acr gd matrix;acr relations;hsNum;hsDenom;hs0;hs1;hs2;hs3;hs4;hs5;hs6;hs7;codim;genus
342;6;[2,1,1,1];[[-1,-1,18,0,0],[-1,-1,0,2,0],[0,0,-11,1,1],[0,-1,12,0,0]];[0,2];[[6,12,1,9,2],[0,0,0,1,1]];[T[1]*T[2]+T[3]^18+T[4]^2];[18,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[4]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[2]*T[8],T[4]*T[5]-T[2]*T[7],T[4]^2-T[2]*T[6],T[3]^2+T[1]*T[5]+T[6]*T[7]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
343;6;[2,1,1,1];[[-1,-1,16,0,0],[-1,-1,0,2,0],[0,0,-11,1,1],[0,-1,12,0,0]];[0,2];[[4,12,1,8,3],[0,0,0,1,1]];[T[1]*T[2]+T[3]^16+T[4]^2];[16,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[5]*T[9],T[7]^2-T[4]*T[9],T[6]*T[7]-T[5]*T[8],T[5]*T[7]-T[4]*T[8],T[4]*T[7]-T[2]*T[9],T[5]^2-T[4]*T[6],T[4]*T[5]-T[2]*T[8],T[4]^2-T[2]*T[7],T[3]^2+T[1]*T[5]+T[8]*T[9]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
344;6;[2,1,1,1];[[-1,-1,10,0,0],[-1,-1,0,2,0],[0,0,-11,1,1],[0,-1,6,0,0]];[0,2];[[4,6,1,5,6],[0,0,0,1,1]];[T[1]*T[2]+T[3]^10+T[4]^2];[10,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]+T[5]*T[9]+T[9]^2,T[6]*T[8]-T[2]*T[9],T[7]^2-T[1]*T[9],T[6]*T[7]+T[5]*T[8]+T[8]*T[9],T[5]*T[7]+T[1]*T[8]+T[7]*T[9],T[6]^2-T[2]*T[8],T[5]*T[6]+T[2]*T[7]+T[6]*T[9],T[5]^2-T[1]*T[6]+2*T[5]*T[9]+T[9]^2,T[4]^2-T[3]*T[5]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
345;6;[2,1,1,1];[[-1,-1,3,0,0],[-1,-1,0,2,0],[0,0,-2,1,1],[0,-2,3,0,0]];[0,2];[[3,3,2,3,1],[1,1,0,0,0]];[T[1]*T[2]+T[3]^3+T[4]^2];[6,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[3]*T[9],T[6]*T[7]-T[5]*T[8],T[5]*T[7]-T[3]*T[8],T[6]^2-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[3]*T[6],T[1]*T[2]-T[3]^2-2*T[3]*T[4]-T[4]^2];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
346;6;[2,1,1,1];[[-1,-1,2,0,0],[-1,-1,0,2,0],[0,0,-3,1,1],[0,-3,4,0,0]];[0,2];[[2,4,3,3,6],[0,0,0,1,1]];[T[1]*T[2]+T[3]^2+T[4]^2];[6,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[6]*T[8]-T[5]*T[9],T[6]*T[7]-T[5]*T[8],T[6]^2-T[4]*T[9],T[5]*T[6]-T[4]*T[8],T[4]*T[6]+3*T[4]*T[8]+3*T[5]*T[8]+T[7]*T[8]+T[1]*T[9],T[5]^2-T[4]*T[7],T[4]*T[5]+3*T[4]*T[7]+3*T[5]*T[7]+T[7]^2+T[1]*T[8],T[4]^2+T[1]*T[6]-6*T[4]*T[7]-8*T[5]*T[7]-3*T[7]^2-3*T[1]*T[8],T[3]^2-T[2]*T[5]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
347;4;[3,1,1,0];[[-2,-2,-1,3,0],[-2,-2,-1,0,2],[1,1,0,-2,1],[6,0,0,-2,0]];[0,2];[[2,1,12,6,9],[1,0,0,0,1]];[T[1]^2*T[2]^2*T[3]+T[4]^3+T[5]^2];[18,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[2]*T[9],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[2]*T[8],T[4]^2-T[2]*T[7],T[3]^2+T[2]*T[4]+T[1]*T[7]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
348;4;[3,1,1,0];[[-1,-1,-1,4,0],[-1,-1,-1,0,2],[1,1,0,-3,1],[4,0,0,-3,1]];[0,2];[[1,3,12,4,8],[0,0,0,1,1]];[T[1]*T[2]*T[3]+T[4]^4+T[5]^2];[16,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[5]*T[8]-T[3]*T[9],T[7]^2-T[3]*T[9],T[6]*T[7]-T[4]*T[8],T[5]*T[7]-T[3]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[6]^3+T[2]^2*T[9]+T[1]*T[4]*T[9],T[4]*T[6]^2+T[2]^2*T[8]+T[1]*T[4]*T[8],T[4]^2*T[6]+T[2]^2*T[7]+T[1]*T[4]*T[7],T[4]^3+T[2]^2*T[5]+T[1]*T[3]*T[6]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
349;2;[2,2,1,1,0];[[-1,-1,1,1,0,0],[-1,-1,0,0,4,0],[-1,-1,0,0,0,2],[0,0,0,1,-5,1],[0,-1,0,0,1,1]];[0,2];[[1,3,1,3,1,2],[1,1,1,1,0,1]];[T[1]*T[2]+T[3]*T[4]+T[5]^4,c[1]*T[3]*T[4]+T[5]^4+T[6]^2];[4,0];[3,1];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[7]*T[8]-T[5]*T[9],T[5]*T[8]-T[4]*T[9],T[4]*T[8]-T[3]*T[9],T[6]^2+T[2]*T[8]-T[1]*T[9],T[5]^2-T[4]*T[7],T[4]*T[5]-T[3]*T[7],T[2]*T[5]+T[1]*T[7]+T[9]^2,T[4]^2-T[3]*T[5],T[2]*T[4]+T[1]*T[5]+T[8]*T[9],T[2]*T[3]+T[1]*T[4]+T[8]^2];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
350;1;[2,2,1,0];[[-4,-1,3,1,0],[-4,-1,0,0,2],[1,-2,2,0,1],[1,-1,0,0,1]];[0,2];[[1,6,3,1,5],[0,0,1,1,0]];[T[1]^4*T[2]+T[3]^3*T[4]+T[5]^2];[10,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[3]*T[9],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[8],T[4]^2-T[3]*T[7],T[2]^2+T[3]*T[4]+T[1]*T[5]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
351;1;[2,2,1,0];[[-2,-2,2,1,0],[-2,-2,0,0,3],[-1,1,1,0,-1],[-2,0,0,0,1]];[0,2];[[1,2,1,4,2],[1,1,0,0,0]];[T[1]^2*T[2]^2+T[3]^2*T[4]+T[5]^3];[6,0];[4,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[4]*T[9],T[7]^2-T[2]*T[9],T[6]*T[7]-T[4]*T[8],T[4]*T[7]-T[2]*T[8],T[2]*T[7]+T[3]*T[8]+T[1]*T[9],T[5]^2-T[3]*T[8],T[4]^2-T[2]*T[6],T[2]*T[4]+T[3]*T[6]+T[1]*T[8],T[2]^2+T[3]*T[4]+T[1]*T[7]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
352;1;[2,2,1,0];[[-2,-1,2,1,0],[-2,-1,0,0,6],[-1,1,1,0,-1],[0,-1,0,0,2]];[0,2];[[2,2,1,4,1],[1,0,1,0,0]];[T[1]^2*T[2]+T[3]^2*T[4]+T[5]^6];[6,0];[4,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[6]*T[8]-T[4]*T[9],T[6]*T[7]-T[4]*T[8],T[6]^2-T[3]*T[9],T[4]*T[6]-T[3]*T[8],T[2]*T[6]+T[1]*T[8]+T[9]^2,T[5]^2-T[2]*T[8],T[4]^2-T[3]*T[7],T[2]*T[4]+T[1]*T[7]+T[8]*T[9],T[2]*T[3]+T[1]*T[4]+T[6]*T[9]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
353;1;[2,2,1,0];[[-2,-1,2,1,0],[-2,-1,0,0,4],[-1,0,1,0,-1],[2,-1,0,0,2]];[0,2];[[1,6,3,2,2],[0,0,1,0,1]];[T[1]^2*T[2]+T[3]^2*T[4]+T[5]^4];[8,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[7]*T[8]-T[6]*T[9],T[7]^2-T[4]*T[9],T[6]*T[7]-T[4]*T[8],T[4]*T[7]-T[3]*T[9],T[2]*T[7]+T[8]^2+T[1]*T[9],T[4]*T[6]-T[3]*T[8],T[5]^2-T[2]*T[8],T[4]^2-T[3]*T[7],T[2]*T[4]+T[1]*T[7]+T[6]*T[8],T[2]*T[3]+T[1]*T[4]+T[6]^2];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
354;1;[2,2,1,0];[[-2,-1,2,1,0],[-2,-1,0,0,3],[-1,1,1,0,-1],[0,-1,0,0,1]];[0,2];[[1,1,1,1,1],[1,0,1,0,0]];[T[1]^2*T[2]+T[3]^2*T[4]+T[5]^3];[3,0];[2,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[6]*T[8]-T[5]*T[9],T[6]*T[7]-T[5]*T[8],T[6]^2-T[4]*T[9],T[5]*T[6]-T[4]*T[8],T[1]*T[6]+T[7]*T[8]+T[3]*T[9],T[5]^2-T[4]*T[7],T[1]*T[5]+T[7]^2+T[3]*T[8],T[1]*T[4]+T[3]*T[6]+T[5]*T[7],T[2]^2-T[1]*T[3]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
355;1;[2,2,1,0];[[-10,-4,1,1,0],[-10,-4,0,0,2],[0,-6,0,1,0],[-3,-3,0,0,1]];[0,2];[[1,2,6,12,9],[0,1,0,0,1]];[T[1]^10*T[2]^4+T[3]*T[4]+T[5]^2];[18,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[6]*T[9],T[5]*T[8]-T[4]*T[9],T[7]^2-T[6]*T[8],T[5]*T[7]-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2-T[2]*T[9],T[4]*T[5]-T[2]*T[8],T[4]^2-T[2]*T[7],T[3]^2+T[1]*T[4]+T[6]*T[9]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
356;1;[2,2,1,0];[[-9,-1,1,1,0],[-9,-1,0,0,3],[0,-2,0,1,0],[1,-1,0,0,1]];[0,2];[[1,6,3,12,5],[0,1,1,0,1]];[T[1]^9*T[2]+T[3]*T[4]+T[5]^3];[15,1];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]^2-T[5]*T[8],T[5]*T[7]+T[1]*T[8]+T[4]*T[9],T[4]*T[7]-T[3]*T[8],T[5]^2+T[1]*T[7]+T[3]*T[9],T[4]*T[5]-T[3]*T[7],T[4]^2-T[2]*T[8],T[3]*T[4]-T[2]*T[7],T[1]*T[4]+T[3]*T[5]+T[2]*T[9],T[3]^2-T[2]*T[5]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
357;1;[2,2,1,0];[[-8,-2,1,1,0],[-8,-2,0,0,2],[0,-12,0,1,0],[-3,-3,0,0,1]];[0,2];[[2,1,6,12,9],[1,1,0,0,0]];[T[1]^8*T[2]^2+T[3]*T[4]+T[5]^2];[18,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[2]*T[9],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[2]*T[8],T[4]^2-T[2]*T[7],T[3]^2+T[1]*T[4]+T[5]*T[7]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
358;1;[2,2,1,0];[[-5,-1,1,1,0],[-5,-1,0,0,3],[0,-4,0,1,0],[-1,-1,0,0,1]];[0,2];[[1,1,2,4,2],[0,1,1,0,1]];[T[1]^5*T[2]+T[3]*T[4]+T[5]^3];[6,1];[4,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[6]^2-T[4]*T[8],T[5]*T[6]-T[3]*T[8],T[5]^2-T[2]*T[8],T[4]*T[5]-T[3]*T[6],T[3]*T[5]-T[2]*T[6],T[1]*T[5]+T[4]*T[6]+T[7]*T[8],T[3]^2-T[2]*T[4],T[1]*T[3]+T[4]^2+T[6]*T[7],T[1]*T[2]+T[3]*T[4]+T[5]*T[7]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
359;1;[2,2,1,0];[[-4,-4,1,1,0],[-4,-4,0,0,2],[0,-4,0,1,0],[1,-3,0,0,1]];[0,2];[[1,3,4,12,8],[0,1,0,0,1]];[T[1]^4*T[2]^4+T[3]*T[4]+T[5]^2];[16,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[2]*T[9],T[7]^2-T[4]*T[9],T[6]*T[7]-T[5]*T[8],T[5]*T[7]-T[4]*T[8],T[6]^2-T[2]*T[8],T[5]*T[6]-T[2]*T[7],T[5]^2-T[4]*T[6],T[3]^2+T[1]*T[5]+T[4]*T[7]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
360;1;[2,2,1,0];[[-4,-2,1,1,0],[-4,-2,0,0,2],[0,-4,0,1,0],[1,-3,0,0,1]];[0,2];[[2,3,2,12,7],[1,0,0,0,1]];[T[1]^4*T[2]^2+T[3]*T[4]+T[5]^2];[14,0];[12,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[3]*T[9],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[8],T[4]^2-T[3]*T[7],T[2]^2+T[1]*T[4]+T[3]*T[5]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
361;1;[2,2,1,0];[[-4,-1,1,1,0],[-4,-1,0,0,2],[0,-3,0,2,0],[-1,-1,0,0,1]];[0,2];[[1,2,3,3,3],[0,0,1,1,0]];[T[1]^4*T[2]+T[3]*T[4]+T[5]^2];[6,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[6]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2+T[2]*T[9]+T[8]*T[9],T[6]*T[7]-T[5]*T[8],T[5]*T[7]+T[2]*T[8]+T[6]*T[9],T[6]^2-T[4]*T[8],T[5]*T[6]-T[4]*T[7],T[5]^2+T[2]*T[6]+T[4]*T[9],T[2]^2-T[1]*T[3]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
362;1;[2,2,1,0];[[-3,-1,1,1,0],[-3,-1,0,0,3],[0,-2,0,2,0],[-2,0,0,0,1]];[0,2];[[1,3,3,3,2],[0,0,1,1,0]];[T[1]^3*T[2]+T[3]*T[4]+T[5]^3];[6,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[8]^2-T[7]*T[9],T[7]*T[8]-T[5]*T[9],T[6]*T[8]-T[4]*T[9],T[7]^2-T[5]*T[8],T[6]*T[7]-T[4]*T[8],T[6]^2-T[1]*T[9],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[1]*T[8],T[4]^2-T[1]*T[7],T[2]*T[3]-T[5]^2-2*T[4]*T[7]-T[1]*T[9]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
363;1;[2,2,1,0];[[-3,-1,1,1,0],[-3,-1,0,0,3],[0,-1,0,1,0],[1,-1,0,0,1]];[0,2];[[1,3,3,3,2],[0,1,0,1,1]];[T[1]^3*T[2]+T[3]*T[4]+T[5]^3];[6,1];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[7]^2-T[4]*T[8],T[6]*T[7]-T[3]*T[8],T[6]^2-T[2]*T[8],T[5]*T[6]+T[8]^2+T[7]*T[9],T[4]*T[6]-T[3]*T[7],T[3]*T[6]-T[2]*T[7],T[5]^2-T[1]*T[9],T[3]*T[5]+T[7]*T[8]+T[4]*T[9],T[2]*T[5]+T[6]*T[8]+T[3]*T[9],T[3]^2-T[2]*T[4]];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
364;1;[2,2,1,0];[[-2,-2,1,1,0],[-2,-2,0,0,4],[0,-2,0,1,0],[1,-1,0,0,1]];[0,2];[[1,3,2,6,2],[0,1,0,0,1]];[T[1]^2*T[2]^2+T[3]*T[4]+T[5]^4];[8,0];[6,0];12;1;1;3;1;[[1,1,1,1,1,1,1,1,1]];[T[7]*T[8]-T[6]*T[9],T[7]^2-T[4]*T[9],T[6]*T[7]-T[4]*T[8],T[4]*T[7]-T[3]*T[9],T[1]*T[7]+T[8]^2+T[2]*T[9],T[4]*T[6]-T[3]*T[8],T[5]^2-T[2]*T[8],T[4]^2-T[3]*T[7],T[1]*T[4]+T[2]*T[7]+T[6]*T[8],T[1]*T[3]+T[2]*T[4]+T[6]^2];1-10*t^2+16*t^3-16*t^5+10*t^6-t^8;(1-t)^9;1;9;35;91;189;341;559;855;5;7
365;6;[2,1,1,1];[[-4,-1,3,0,0],[-4,-1,0,2,0],[-3,0,-1,1,1],[0,-1,2,0,0]];[0,2];[[1,8,4,6,1],[1,0,0,1,0]];[T[1]^4*T[2]+T[3]^3+T[4]^2];[12,0];[8,0];16;1;1;3;1;[[1,1,1,1,1,1,1,1,1,1,1]];[T[10]^2-T[9]*T[11],T[9]*T[10]-T[8]*T[11],T[8]*T[10]-T[6]*T[11],T[7]*T[10]-T[5]*T[11],T[5]*T[10]-T[4]*T[11],T[9]^2-T[6]*T[11],T[8]*T[9]-T[6]*T[10],T[7]*T[9]-T[4]*T[11],T[5]*T[9]-T[4]*T[10],T[8]^2-T[6]*T[9],T[7]*T[8]-T[4]*T[10],T[5]*T[8]-T[4]*T[9],T[7]^2-T[2]*T[11],T[6]*T[7]-T[4]*T[9],T[5]*T[7]-T[2]*T[10],T[4]*T[7]-T[2]*T[9],T[5]*T[6]-T[4]*T[8],T[5]^2-T[2]*T[9],T[4]*T[5]-T[2]*T[8],T[4]^2-T[2]*T[6],T[3]^2+T[2]*T[5]+T[1]*T[8]];1-21*t^2+64*t^3-70*t^4+70*t^6-64*t^7+21*t^8-t^10;(1-t)^11;1;11;45;119;249;451;741;1135;7;9
366;6;[2,1,1,1];[[-2,-1,6,0,0],[-2,-1,0,2,0],[-1,0,-3,1,1],[1,0,-4,1,0]];[0,2];[[1,4,1,3,1],[1,0,0,1,0]];[T[1]^2*T[2]+T[3]^6+T[4]^2];[6,0];[4,0];16;1;1;3;1;[[1,1,1,1,1,1,1,1,1,1,1]];[T[10]^2-T[9]*T[11],T[9]*T[10]-T[8]*T[11],T[8]*T[10]-T[7]*T[11],T[6]*T[10]-T[5]*T[11],T[5]*T[10]-T[4]*T[11],T[9]^2-T[7]*T[11],T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[4]*T[11],T[5]*T[9]-T[4]*T[10],T[8]^2-T[7]*T[9],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[4]*T[9],T[6]*T[7]-T[4]*T[9],T[5]*T[7]-T[4]*T[8],T[6]^2-T[3]*T[11],T[5]*T[6]-T[3]*T[10],T[4]*T[6]-T[3]*T[9],T[5]^2-T[3]*T[9],T[4]*T[5]-T[3]*T[8],T[4]^2-T[3]*T[7],T[2]^2+T[1]*T[3]+T[6]*T[11]];1-21*t^2+64*t^3-70*t^4+70*t^6-64*t^7+21*t^8-t^10;(1-t)^11;1;11;45;119;249;451;741;1135;7;9
367;6;[2,1,1,1];[[-2,-1,6,0,0],[-2,-1,0,2,0],[-1,0,-3,1,1],[1,0,-1,0,0]];[0,2];[[1,4,1,3,1],[1,0,1,0,0]];[T[1]^2*T[2]+T[3]^6+T[4]^2];[6,0];[4,0];16;1;1;3;1;[[1,1,1,1,1,1,1,1,1,1,1]];[T[10]^2-T[7]*T[11],T[9]*T[10]-T[6]*T[11],T[8]*T[10]-T[5]*T[11],T[9]^2-T[5]*T[11],T[8]*T[9]-T[4]*T[11],T[7]*T[9]-T[6]*T[10],T[6]*T[9]-T[5]*T[10],T[5]*T[9]-T[4]*T[10],T[4]*T[9]-T[3]*T[10],T[8]^2-T[3]*T[11],T[7]*T[8]-T[5]*T[10],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[3]*T[10],T[4]*T[8]-T[3]*T[9],T[6]^2-T[5]*T[7],T[5]*T[6]-T[4]*T[7],T[4]*T[6]-T[3]*T[7],T[5]^2-T[3]*T[7],T[4]*T[5]-T[3]*T[6],T[4]^2-T[3]*T[5],T[2]^2+T[3]*T[8]+T[1]*T[10]];1-21*t^2+64*t^3-70*t^4+70*t^6-64*t^7+21*t^8-t^10;(1-t)^11;1;11;45;119;249;451;741;1135;7;9
368;6;[2,1,1,1];[[-2,-1,5,0,0],[-2,-1,0,2,0],[-1,0,-3,1,1],[0,-1,4,0,0]];[0,2];[[1,8,2,5,2],[0,0,0,1,1]];[T[1]^2*T[2]+T[3]^5+T[4]^2];[10,0];[8,0];16;1;1;3;1;[[1,1,1,1,1,1,1,1,1,1,1]];[T[10]^2-T[9]*T[11],T[8]*T[10]-T[7]*T[11],T[6]*T[10]-T[5]*T[11],T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[5]*T[10],T[8]^2-T[6]*T[11],T[7]*T[8]-T[5]*T[11],T[6]*T[8]-T[4]*T[11],T[5]*T[8]-T[4]*T[10],T[4]*T[8]-T[2]*T[11],T[7]^2-T[5]*T[10],T[6]*T[7]-T[4]*T[10],T[5]*T[7]-T[4]*T[9],T[4]*T[7]-T[2]*T[10],T[6]^2-T[2]*T[11],T[5]*T[6]-T[2]*T[10],T[4]*T[6]-T[2]*T[8],T[5]^2-T[2]*T[9],T[4]*T[5]-T[2]*T[7],T[4]^2-T[2]*T[6],T[3]^2+T[2]*T[7]+T[1]*T[10]];1-21*t^2+64*t^3-70*t^4+70*t^6-64*t^7+21*t^8-t^10;(1-t)^11;1;11;45;119;249;451;741;1135;7;9
369;6;[2,1,1,1];[[-2,-1,4,0,0],[-2,-1,0,2,0],[-1,0,-3,1,1],[1,0,-3,1,0]];[0,2];[[1,2,1,2,2],[0,0,1,1,0]];[T[1]^2*T[2]+T[3]^4+T[4]^2];[4,0];[4,0];16;1;1;3;1;[[1,1,1,1,1,1,1,1,1,1,1]];[T[10]^2-T[9]*T[11],T[8]*T[10]-T[5]*T[11],T[6]*T[10]+T[4]*T[11]+T[11]^2,T[8]*T[9]-T[5]*T[10],T[6]*T[9]+T[4]*T[10]+T[10]*T[11],T[8]^2-T[3]*T[11],T[6]*T[8]-T[2]*T[11],T[5]*T[8]-T[3]*T[10],T[4]*T[8]+T[2]*T[10]+T[8]*T[11],T[7]^2-T[4]*T[10],T[6]^2-T[1]*T[11],T[5]*T[6]-T[2]*T[10],T[4]*T[6]+T[1]*T[10]+T[6]*T[11],T[3]*T[6]-T[2]*T[8],T[2]*T[6]-T[1]*T[8],T[5]^2-T[3]*T[9],T[4]*T[5]+T[2]*T[9]+T[5]*T[11],T[4]^2-T[1]*T[9]+2*T[4]*T[11]+T[11]^2,T[3]*T[4]+T[2]*T[5]+T[3]*T[11],T[2]*T[4]+T[1]*T[5]+T[2]*T[11],T[2]^2-T[1]*T[3]];1-21*t^2+64*t^3-70*t^4+70*t^6-64*t^7+21*t^8-t^10;(1-t)^11;1;11;45;119;249;451;741;1135;7;9
370;6;[2,1,1,1];[[-2,-1,4,0,0],[-2,-1,0,2,0],[-1,0,-3,1,1],[1,0,-1,0,0]];[0,2];[[1,2,1,2,2],[0,0,0,1,1]];[T[1]^2*T[2]+T[3]^4+T[4]^2];[4,0];[4,0];16;1;1;3;1;[[1,1,1,1,1,1,1,1,1,1,1]];[T[10]^2-T[9]*T[11],T[9]*T[10]-T[8]*T[11],T[8]*T[10]-T[7]*T[11],T[6]*T[10]-T[5]*T[11],T[5]*T[10]-T[4]*T[11],T[9]^2-T[7]*T[11],T[8]*T[9]-T[7]*T[10],T[6]*T[9]-T[4]*T[11],T[5]*T[9]-T[4]*T[10],T[8]^2-T[7]*T[9],T[6]*T[8]-T[4]*T[10],T[5]*T[8]-T[4]*T[9],T[6]*T[7]-T[4]*T[9],T[5]*T[7]-T[4]*T[8],T[6]^2-T[1]*T[11],T[5]*T[6]-T[1]*T[10],T[4]*T[6]-T[1]*T[9],T[5]^2-T[1]*T[9],T[4]*T[5]-T[1]*T[8],T[4]^2-T[1]*T[7],T[3]^2+T[2]*T[6]+T[2]*T[7]];1-21*t^2+64*t^3-70*t^4+70*t^6-64*t^7+21*t^8-t^10;(1-t)^11;1;11;45;119;249;451;741;1135;7;9
